file,line,family,rule,bucket
esphome/components/pca6416a/pca6416a.cpp,60,esp-idf,iram-attr,component-local
esphome/components/pca6416a/pca6416a.cpp,81,esp-idf,log,component-local
esphome/components/pca6416a/pca6416a.cpp,127,esp-idf,log,component-local
esphome/components/pca6416a/pca6416a.cpp,139,esp-idf,log,component-local
esphome/components/pca6416a/pca6416a.cpp,146,esp-idf,log,component-local
esphome/components/pca6416a/pca6416a.cpp,156,esp-idf,log,component-local
esphome/components/pca6416a/pca6416a.cpp,163,esp-idf,log,component-local
esphome/components/pca6416a/pca6416a.h,29,esp-idf,iram-attr,component-local
esphome/components/pca9554/pca9554.cpp,18,esp-idf,log,component-local
esphome/components/pca9554/pca9554.cpp,34,esp-idf,log,component-local
esphome/components/pca9554/pca9554.cpp,48,esp-idf,iram-attr,component-local
esphome/components/pca9554/pca9554.cpp,68,esp-idf,log,component-local
esphome/components/pca9554/pca9554.cpp,111,esp-idf,log,component-local
esphome/components/pca9554/pca9554.cpp,118,esp-idf,log,component-local
esphome/components/pca9554/pca9554.cpp,136,esp-idf,log,component-local
esphome/components/pca9554/pca9554.h,30,esp-idf,iram-attr,component-local
esphome/components/pca9685/pca9685_output.cpp,24,esp-idf,log,component-local
esphome/components/pca9685/pca9685_output.cpp,61,esp-idf,log,component-local
esphome/components/pca9685/pca9685_output.cpp,92,esp-idf,log,component-local
esphome/components/pca9685/pca9685_output.cpp,112,esp-idf,log,component-local
esphome/components/pcd8544/display.py,35,esp-idf,i2c-spi,python
esphome/components/pcf85063/pcf85063.cpp,23,esp-idf,log,component-local
esphome/components/pcf85063/pcf85063.cpp,33,esp-idf,log,component-local
esphome/components/pcf85063/pcf85063.cpp,47,esp-idf,log,component-local
esphome/components/pcf85063/pcf85063.cpp,56,esp-idf,log,component-local
esphome/components/pcf85063/pcf85063.cpp,79,esp-idf,log,component-local
esphome/components/pcf85063/pcf85063.cpp,82,esp-idf,log,component-local
esphome/components/pcf85063/pcf85063.cpp,92,esp-idf,log,component-local
esphome/components/pcf85063/pcf85063.cpp,95,esp-idf,log,component-local
esphome/components/pcf8563/pcf8563.cpp,23,esp-idf,log,component-local
esphome/components/pcf8563/pcf8563.cpp,33,esp-idf,log,component-local
esphome/components/pcf8563/pcf8563.cpp,47,esp-idf,log,component-local
esphome/components/pcf8563/pcf8563.cpp,56,esp-idf,log,component-local
esphome/components/pcf8563/pcf8563.cpp,79,esp-idf,log,component-local
esphome/components/pcf8563/pcf8563.cpp,82,esp-idf,log,component-local
esphome/components/pcf8563/pcf8563.cpp,92,esp-idf,log,component-local
esphome/components/pcf8563/pcf8563.cpp,95,esp-idf,log,component-local
esphome/components/pcf8574/pcf8574.cpp,10,esp-idf,log,component-local
esphome/components/pcf8574/pcf8574.cpp,29,esp-idf,iram-attr,component-local
esphome/components/pcf8574/pcf8574.cpp,48,esp-idf,log,component-local
esphome/components/pcf8574/pcf8574.h,32,esp-idf,iram-attr,component-local
esphome/components/pcm5122/pcm5122.cpp,21,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,35,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,72,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,78,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,161,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,177,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,181,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,190,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,199,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122.cpp,229,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122_gpio.cpp,15,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122_gpio.cpp,20,esp-idf,log,component-local
esphome/components/pcm5122/pcm5122_gpio.cpp,30,esp-idf,log,component-local
esphome/components/pi4ioe5v6408/pi4ioe5v6408.cpp,26,esp-idf,log,component-local
esphome/components/pi4ioe5v6408/pi4ioe5v6408.cpp,31,esp-idf,log,component-local
esphome/components/pi4ioe5v6408/pi4ioe5v6408.cpp,49,esp-idf,iram-attr,component-local
esphome/components/pi4ioe5v6408/pi4ioe5v6408.cpp,55,esp-idf,log,component-local
esphome/components/pi4ioe5v6408/pi4ioe5v6408.cpp,116,esp-idf,log,component-local
esphome/components/pi4ioe5v6408/pi4ioe5v6408.cpp,151,esp-idf,log,component-local
esphome/components/pi4ioe5v6408/pi4ioe5v6408.cpp,180,esp-idf,log,component-local
esphome/components/pi4ioe5v6408/pi4ioe5v6408.h,27,esp-idf,iram-attr,component-local
esphome/components/pid/pid_autotuner.cpp,77,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,91,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,121,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,137,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,143,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,148,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,156,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,160,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,171,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,178,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,184,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,188,esp-idf,log,component-local
esphome/components/pid/pid_autotuner.cpp,213,esp-idf,log,component-local
esphome/components/pid/pid_climate.cpp,168,esp-idf,log,component-local
esphome/components/pid/pid_climate.cpp,181,esp-idf,log,component-local
esphome/components/pipsolar/output/pipsolar_output.cpp,14,esp-idf,log,component-local
esphome/components/pipsolar/output/pipsolar_output.cpp,17,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,46,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,48,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,61,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,70,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,81,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,115,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,146,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,156,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,177,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,183,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,196,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,214,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,245,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,259,esp-idf,log,component-local
esphome/components/pipsolar/pipsolar.cpp,263,esp-idf,log,component-local
esphome/components/pixoo/display.py,27,esp-idf,i2c-spi,python
esphome/components/pm1006/pm1006.cpp,22,esp-idf,log,component-local
esphome/components/pm1006/pm1006.cpp,36,esp-idf,log,component-local
esphome/components/pm1006/pm1006.cpp,75,esp-idf,log,component-local
esphome/components/pm1006/pm1006.cpp,87,esp-idf,log,component-local
esphome/components/pm2005/pm2005.cpp,56,esp-idf,log,component-local
esphome/components/pm2005/pm2005.cpp,64,esp-idf,log,component-local
esphome/components/pm2005/pm2005.cpp,74,esp-idf,log,component-local
esphome/components/pm2005/pm2005.cpp,87,esp-idf,log,component-local
esphome/components/pm2005/pm2005.cpp,111,esp-idf,log,component-local
esphome/components/pmsa003i/pmsa003i.cpp,52,esp-idf,log,component-local
esphome/components/pmsa003i/pmsa003i.cpp,84,esp-idf,log,component-local
esphome/components/pmsa003i/pmsa003i.cpp,97,esp-idf,log,component-local
esphome/components/pmsa003i/pmsa003i.cpp,104,esp-idf,log,component-local
esphome/components/pmsa003i/pmsa003i.cpp,116,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,136,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,149,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,169,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,236,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,267,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,277,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,293,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,306,esp-idf,log,component-local
esphome/components/pmsx003/pmsx003.cpp,320,esp-idf,log,component-local
esphome/components/pmwcs3/pmwcs3.cpp,28,esp-idf,log,component-local
esphome/components/pmwcs3/pmwcs3.cpp,39,esp-idf,log,component-local
esphome/components/pmwcs3/pmwcs3.cpp,42,esp-idf,log,component-local
esphome/components/pmwcs3/pmwcs3.cpp,47,esp-idf,log,component-local
esphome/components/pmwcs3/pmwcs3.cpp,50,esp-idf,log,component-local
esphome/components/pmwcs3/pmwcs3.cpp,59,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,19,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,21,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,29,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,33,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,41,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,68,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,70,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,83,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,85,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,90,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,94,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,97,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,114,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,197,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,201,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,203,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,208,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,210,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,212,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,214,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,216,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,218,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,221,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,222,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,224,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,226,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,228,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,230,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,281,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,292,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,297,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,302,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,328,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,350,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,362,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,365,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,368,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,377,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,381,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,385,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,390,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,400,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,411,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,422,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,432,esp-idf,log,component-local
esphome/components/pn532/pn532.cpp,435,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,23,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,27,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,38,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,45,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,95,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,101,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,122,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,127,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,131,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,135,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,158,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,168,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,176,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,180,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,184,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,187,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,190,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,205,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_classic.cpp,211,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_ultralight.cpp,20,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_ultralight.cpp,27,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_ultralight.cpp,39,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_ultralight.cpp,91,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_ultralight.cpp,126,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_ultralight.cpp,178,esp-idf,log,component-local
esphome/components/pn532/pn532_mifare_ultralight.cpp,184,esp-idf,log,component-local
esphome/components/pn532_i2c/pn532_i2c.cpp,39,esp-idf,log,component-local
